43.91921696574225; 643.3964110929855
38.536160957041865; 398.5557368134855
38.966351277868405; 872.305600870038
40.161044045676995; 638.9951060358885
41.137487765089716; 789.3833605220225
42.049592169657416; 679.4747145187603
42.72704730831973; 570.2479608482868
42.86329526916802; 171.46492659053774
52.332528548123975; 481.04404567699794
45.1063404023926; 379.4627514953777
46.38808047852093; 498.3186514410004
46.93307232191408; 803.1865144100052
48.46712343665035; 676.1479064709074
50.38342577487765; 195.57911908645974
51.60713431212615; 712.990755845568
53.19795541054921; 815.6258836324082
71.62296900489395; 624.1794453507341
62.33666122892876; 421.32680804785196
57,908602501359425; 556.775421424687
55.54949429037519; 195.88907014681809
60.41405111473627; 243.04295812941746
54.87708537248504; 642.1979336595973
56.430059815116905; 591.717237629146
59.249635671560625; 598.8461120174006
61.355171288743875; 883.8564437194125
66.88456769983685; 454.0783034257747
64.70207721587818; 491.06579662860213
69.37235454051114; 385.5584556824356
63.62597063621533; 570.8058727569323
65.68230560087002; 656.765633496465
68.19280043501902; 680.1152800435016
70.16713431212615; 750.990755845568
81.02912452419793; 45.23219140837364
76.55691136487219; 318.7123436650354
79.59725938009787; 585.6835236541592
72.6763675910821; 452.56987493202814
75.39880369766176; 383.3681348558998
78.17044045676997; 513.2169657422505
80.47908646003262; 353.28221859706264
73.97324632952692; 632.6721044045671
90.84780859162586; 185.24741707449675
85.95045133224578; 322.0598151169106
88.44959216965741; 299.47471451875936
83.43238716693854; 268.0870038064163
82.1657857531267; 210.47743338771033
84.57283306144642; 448.64382816748184
87.0606199021207; 380.12398042414316
89.54083741163674; 280.9809679173459
96.52354540511146; 30.850462207721193
93.25359434475257; 101.64328439369183
91.90120717781402; 13.637846655790781
94.65013594344751; 51.61718325176662
91.30196846112017; 122.63730288200031
92.40456769983686; 150.0783034257738
93.91717237629145; 252.94072865687804
95.5811636759108; 18.26644915714951
